character	code_hex	rank	freq
깥	EA0A EA6B	1022	3292
쑤	EA00 EA6C	1023	3279
햄	EA01 EA6C	1024	3275
쿼	EA02 EA6C	1025	3265
늄	EA03 EA6C	1026	3209
놈	EA04 EA6C	1027	3203
겉	EA05 EA6C	1028	3192
흠	EA06 EA6C	1029	3182
뀐	EA07 EA6C	1030	3167
끓	EA08 EA6C	1031	3128
깎	EA09 EA6C	1032	3110
뭇	EA0A EA6C	1033	3098
둬	EA00 EA6D	1034	3088
쉼	EA01 EA6D	1035	3085
꼭	EA02 EA6D	1036	3039
갯	EA03 EA6D	1037	3011
깐	EA04 EA6D	1038	3000
콧	EA05 EA6D	1039	2986
줍	EA06 EA6D	1040	2965
짙	EA07 EA6D	1041	2950
앵	EA08 EA6D	1042	2923
껍	EA09 EA6D	1043	2917
돔	EA0A EA6D	1044	2913
찔	EA00 EA6E	1045	2911
켄	EA01 EA6E	1046	2875
꾀	EA02 EA6E	1047	2850
뻐	EA03 EA6E	1048	2818
맵	EA04 EA6E	1049	2816
휠	EA05 EA6E	1050	2800
낫	EA06 EA6E	1051	2790
싹	EA07 EA6E	1052	2750
뚱	EA08 EA6E	1053	2728
줌	EA09 EA6E	1054	2727
슛	EA0A EA6E	1055	2724
칩	EA00 EA6F	1056	2697
갇	EA01 EA6F	1057	2695
닙	EA02 EA6F	1058	2685
얽	EA03 EA6F	1059	2684
킷	EA04 EA6F	1060	2675
쉐	EA05 EA6F	1061	2674
뱃	EA06 EA6F	1062	2668
벡	EA07 EA6F	1063	2655
팍	EA08 EA6F	1064	2655
뻗	EA09 EA6F	1065	2638
슐	EA0A EA6F	1066	2638
륨	EA00 EA71	1067	2637
솜	EA01 EA71	1068	2633
팜	EA02 EA71	1069	2626
넌	EA03 EA71	1070	2616
뮬	EA04 EA71	1071	2592
굵	EA05 EA71	1072	2576
럿	EA06 EA71	1073	2570
썩	EA07 EA71	1074	2539
핏	EA08 EA71	1075	2535
퀘	EA09 EA71	1076	2530
붐	EA0A EA71	1077	2495
뽐	EA00 EA72	1078	2463
젓	EA01 EA72	1079	2432
펄	EA02 EA72	1080	2426
흩	EA03 EA72	1081	2424
눴	EA04 EA72	1082	2418
맙	EA05 EA72	1083	2409
돗	EA06 EA72	1084	2403
쪼	EA07 EA72	1085	2398
뜩	EA08 EA72	1086	2392
듈	EA09 EA72	1087	2385
릅	EA0A EA72	1088	2377
탬	EA00 EA73	1089	2372
뱀	EA01 EA73	1090	2366
낡	EA02 EA73	1091	2359
헛	EA03 EA73	1092	2352
꿨	EA04 EA73	1093	2327
풋	EA05 EA73	1094	2323
늑	EA06 EA73	1095	2314
벚	EA07 EA73	1096	2305
잭	EA08 EA73	1097	2300
꽂	EA09 EA73	1098	2293
샵	EA0A EA73	1099	2285
뜯	EA00 EA74	1100	2283
툴	EA01 EA74	1101	2270
뜰	EA02 EA74	1102	2266
헐	EA03 EA74	1103	2262
퉁	EA04 EA74	1104	2253
삐	EA05 EA74	1105	2237
콕	EA06 EA74	1106	2228
둠	EA07 EA74	1107	2227
퀸	EA08 EA74	1108	2219
텀	EA09 EA74	1109	2181
얇	EA0A EA74	1110	2159
촘	EA00 EA75	1111	2150
싣	EA01 EA75	1112	2130
넨	EA02 EA75	1113	2116
낱	EA03 EA75	1114	2111
얹	EA04 EA75	1115	2111
잣	EA05 EA75	1116	2109
갓	EA06 EA75	1117	2095
펑	EA07 EA75	1118	2083
푼	EA08 EA75	1119	2082
랴	EA09 EA75	1120	2079
헝	EA0A EA75	1121	2075
홉	EA00 EA76	1122	2073
슘	EA01 EA76	1123	2062
렐	EA02 EA76	1124	2033
딧	EA03 EA76	1125	2032
웬	EA04 EA76	1126	2021
딛	EA05 EA76	1127	2015
핍	EA06 EA76	1128	2012
뜬	EA07 EA76	1129	2009
쑥	EA08 EA76	1130	1977
엮	EA09 EA76	1131	1968
샀	EA0A EA76	1132	1950
귤	EA00 EA77	1133	1944
썰	EA01 EA77	1134	1932
옴	EA02 EA77	1135	1922
뤼	EA03 EA77	1136	1920
텃	EA04 EA77	1137	1905
힙	EA05 EA77	1138	1902
엣	EA06 EA77	1139	1896
및	EA07 EA77	1140	1883
볶	EA08 EA77	1141	1876
컫	EA09 EA77	1142	1864
씌	EA0A EA77	1143	1862
겔	EA00 EA78	1144	1853
챌	EA01 EA78	1145	1850
엎	EA02 EA78	1146	1847
늠	EA03 EA78	1147	1843
뜸	EA04 EA78	1148	1834
핫	EA05 EA78	1149	1820
꽁	EA06 EA78	1150	1803
훗	EA07 EA78	1151	1792
펫	EA08 EA78	1152	1783
찜	EA09 EA78	1153	1777
탔	EA0A EA78	1154	1763
벳	EA00 EA79	1155	1761
빔	EA01 EA79	1156	1759
톰	EA02 EA79	1157	1759
놔	EA03 EA79	1158	1756
찢	EA04 EA79	1159	1746
멧	EA05 EA79	1160	1724
끽	EA06 EA79	1161	1717
곶	EA07 EA79	1162	1680
늙	EA08 EA79	1163	1673
뀔	EA09 EA79	1164	1672
뿜	EA0A EA79	1165	1670
뿔	EA00 EA7A	1166	1668
밋	EA01 EA7A	1167	1659
뉜	EA02 EA7A	1168	1630
쭉	EA03 EA7A	1169	1630
볕	EA04 EA7A	1170	1628
궈	EA05 EA7A	1171	1617
띤	EA06 EA7A	1172	1606
삿	EA07 EA7A	1173	1591
셸	EA08 EA7A	1174	1585
첸	EA09 EA7A	1175	1571
딕	EA0A EA7A	1176	1567
굶	EA00 EA7B	1177	1557
덱	EA01 EA7B	1178	1554
늪	EA02 EA7B	1179	1551
쥬	EA03 EA7B	1180	1542
옌	EA04 EA7B	1181	1527
껑	EA05 EA7B	1182	1526
옐	EA06 EA7B	1183	1497
쨌	EA07 EA7B	1184	1479
밌	EA08 EA7B	1185	1478
왈	EA09 EA7B	1186	1465
짱	EA0A EA7B	1187	1431
콥	EA00 EA7C	1188	1427
뎌	EA01 EA7C	1189	1405
벙	EA02 EA7C	1190	1400
탤	EA03 EA7C	1191	1400
냅	EA04 EA7C	1192	1397
뮌	EA05 EA7C	1193	1393
륵	EA06 EA7C	1194	1384
짖	EA07 EA7C	1195	1383
콰	EA08 EA7C	1196	1381
뱉	EA09 EA7C	1197	1375
폈	EA0A EA7C	1198	1371
핼	EA00 EA7D	1199	1359
꿰	EA01 EA7D	1200	1358
ㄴ	EA02 EA7D	1201	1327
샐	EA03 EA7D	1202	1325
앰	EA04 EA7D	1203	1325
씹	EA05 EA7D	1204	1322
퀄	EA06 EA7D	1205	1317
튿	EA07 EA7D	1206	1316
꿇	EA08 EA7D	1207	1308
텝	EA09 EA7D	1208	1300
띈	EA0A EA7D	1209	1294
챈	EA00 EA7E	1210	1289
얄	EA01 EA7E	1211	1272
홋	EA02 EA7E	1212	1262
똥	EA03 EA7E	1213	1247
팟	EA04 EA7E	1214	1246
댁	EA05 EA7E	1215	1237
맷	EA06 EA7E	1216	1234
ㅋ	EA07 EA7E	1217	1233
뽀	EA08 EA7E	1218	1221
뺏	EA09 EA7E	1219	1219
똘	EA0A EA7E	1220	1205
걀	EA00 EA80	1221	1186
팰	EA01 EA80	1222	1186
룻	EA02 EA80	1223	1184
튬	EA03 EA80	1224	1183
쯔	EA04 EA80	1225	1180
웍	EA05 EA80	1226	1173
왓	EA06 EA80	1227	1159
팸	EA07 EA80	1228	1159
딴	EA08 EA80	1229	1145
몹	EA09 EA80	1230	1144
췌	EA0A EA80	1231	1142
빡	EA00 EA81	1232	1140
솥	EA01 EA81	1233	1136
엌	EA02 EA81	1234	1116
덟	EA03 EA81	1235	1115
샴	EA04 EA81	1236	1100
딤	EA05 EA81	1237	1099
즙	EA06 EA81	1238	1091
덥	EA07 EA81	1239	1083
팥	EA08 EA81	1240	1073
팁	EA09 EA81	1241	1064
퓰	EA0A EA81	1242	1061
찼	EA00 EA82	1243	1056
썸	EA01 EA82	1244	1046
썬	EA02 EA82	1245	1033
둡	EA03 EA82	1246	1030
섣	EA04 EA82	1247	1025
떳	EA05 EA82	1248	1012
샹	EA06 EA82	1249	1008
숱	EA07 EA82	1250	1000
깡	EA08 EA82	1251	997
눅	EA09 EA82	1252	996
씁	EA0A EA82	1253	985
넛	EA00 EA84	1254	983
ㅎ	EA01 EA84	1255	982
녘	EA02 EA84	1256	980
깅	EA03 EA84	1257	973
뾰	EA04 EA84	1258	973
탰	EA05 EA84	1259	968
펭	EA06 EA84	1260	967
츰	EA07 EA84	1261	962
댔	EA08 EA84	1262	960
큘	EA09 EA84	1263	960
깁	EA0A EA84	1264	957
폄	EA00 EA85	1265	956
넸	EA01 EA85	1266	953
딥	EA02 EA85	1267	948
톈	EA03 EA85	1268	940
뽕	EA04 EA85	1269	933
샬	EA05 EA85	1270	932
얕	EA06 EA85	1271	932
쿤	EA07 EA85	1272	923
땐	EA08 EA85	1273	908
찻	EA09 EA85	1274	900
겟	EA0A EA85	1275	897
룽	EA00 EA86	1276	893
빽	EA01 EA86	1277	892
캉	EA02 EA86	1278	888
칵	EA03 EA86	1279	885
댈	EA04 EA86	1280	883
꿋	EA05 EA86	1281	880
긁	EA06 EA86	1282	871
쩡	EA07 EA86	1283	869
맏	EA08 EA86	1284	865
젯	EA09 EA86	1285	858
텨	EA0A EA86	1286	857
뵙	EA00 EA87	1287	849
떴	EA01 EA87	1288	847
싯	EA02 EA87	1289	847
쌈	EA03 EA87	1290	841
춥	EA04 EA87	1291	837
귄	EA05 EA87	1292	831
맴	EA06 EA87	1293	820
슭	EA07 EA87	1294	818
퐁	EA08 EA87	1295	818
랏	EA09 EA87	1296	812
쐐	EA0A EA87	1297	798
】	EA00 EA88	1298	790
춧	EA01 EA88	1299	790
썽	EA02 EA88	1300	770
왠	EA03 EA88	1301	770
ㅠ	EA04 EA88	1302	769
퉈	EA05 EA88	1303	766
팻	EA06 EA88	1304	762
눕	EA07 EA88	1305	757
랠	EA08 EA88	1306	756
탭	EA09 EA88	1307	754
츄	EA0A EA88	1308	748
【	EA00 EA89	1309	747
팠	EA01 EA89	1310	743
땄	EA02 EA89	1311	738
짊	EA03 EA89	1312	733
샛	EA04 EA89	1313	732
잼	EA05 EA89	1314	726
툭	EA06 EA89	1315	721
괘	EA07 EA89	1316	718
윽	EA08 EA89	1317	715
쥔	EA09 EA89	1318	709
넋	EA0A EA89	1319	708
텁	EA00 EA8A	1320	705
뺨	EA01 EA8A	1321	700
챗	EA02 EA8A	1322	700
뻑	EA03 EA8A	1323	687
푹	EA04 EA8A	1324	675
텅	EA05 EA8A	1325	674
썹	EA06 EA8A	1326	673
좇	EA07 EA8A	1327	669
캣	EA08 EA8A	1328	661
퀀	EA09 EA8A	1329	660
낵	EA0A EA8A	1330	655
씽	EA00 EA8B	1331	650
틋	EA01 EA8B	1332	650
쉴	EA02 EA8B	1333	649
쿵	EA03 EA8B	1334	645
랗	EA04 EA8B	1335	641
훤	EA05 EA8B	1336	641
댕	EA06 EA8B	1337	633
꽤	EA07 EA8B	1338	631
짬	EA08 EA8B	1339	630
뗐	EA09 EA8B	1340	622
컥	EA0A EA8B	1341	619
깍	EA00 EA8C	1342	618
쫄	EA01 EA8C	1343	618
궂	EA02 EA8C	1344	617
뭘	EA03 EA8C	1345	614
쎄	EA04 EA8C	1346	614
뿍	EA05 EA8C	1347	604
쭈	EA06 EA8C	1348	604
핌	EA07 EA8C	1349	599
몄	EA08 EA8C	1350	598
뺑	EA09 EA8C	1351	597
찐	EA0A EA8C	1352	595
킵	EA00 EA8D	1353	595
헷	EA01 EA8D	1354	594
짠	EA02 EA8D	1355	593
섀	EA03 EA8D	1356	592
켐	EA04 EA8D	1357	592
빴	EA05 EA8D	1358	591
샅	EA06 EA8D	1359	590
얗	EA07 EA8D	1360	587
읊	EA08 EA8D	1361	583
짤	EA09 EA8D	1362	580
띔	EA0A EA8D	1363	576
갭	EA00 EA8E	1364	575
밧	EA01 EA8E	1365	569
숯	EA02 EA8E	1366	569
욘	EA03 EA8E	1367	562
얏	EA04 EA8E	1368	559
ㄷ	EA05 EA8E	1369	548
숏	EA06 EA8E	1370	544
쁠	EA07 EA8E	1371	541
셴	EA08 EA8E	1372	541
밈	EA09 EA8E	1373	538
쉰	EA0A EA8E	1374	536
윔	EA00 EA8F	1375	536
옻	EA01 EA8F	1376	535
벵	EA02 EA8F	1377	528
촨	EA03 EA8F	1378	527
믈	EA04 EA8F	1379	523
껄	EA05 EA8F	1380	520
뫼	EA06 EA8F	1381	520
땡	EA07 EA8F	1382	516
갸	EA08 EA8F	1383	514
숄	EA09 EA8F	1384	514
왁	EA0A EA8F	1385	512
쿡	EA00 EA90	1386	505
헥	EA01 EA90	1387	498
셧	EA02 EA90	1388	491
얌	EA03 EA90	1389	490
꽝	EA04 EA90	1390	489
엊	EA05 EA90	1391	489
윅	EA06 EA90	1392	488
뻘	EA07 EA90	1393	486
틔	EA08 EA90	1394	482
뻤	EA09 EA90	1395	481
뎠	EA0A EA90	1396	480
펩	EA00 EA91	1397	475
궜	EA01 EA91	1398	474
뻣	EA02 EA91	1399	474
뚤	EA03 EA91	1400	471
튠	EA04 EA91	1401	471
옅	EA05 EA91	1402	469
렙	EA06 EA91	1403	468
젼	EA07 EA91	1404	466
엥	EA08 EA91	1405	465
잿	EA09 EA91	1406	465
뎀	EA0A EA91	1407	461
훑	EA00 EA92	1408	460
땠	EA01 EA92	1409	457
뇽	EA02 EA92	1410	456
숟	EA03 EA92	1411	455
ㅇ	EA04 EA92	1412	448
뵈	EA05 EA92	1413	448
볐	EA06 EA92	1414	446
튕	EA07 EA92	1415	446
닳	EA08 EA92	1416	444
냇	EA09 EA92	1417	443
쌌	EA0A EA92	1418	434
켠	EA00 EA93	1419	432
뎅	EA01 EA93	1420	424
촐	EA02 EA93	1421	424
쩐	EA03 EA93	1422	423
깼	EA04 EA93	1423	421
뛴	EA05 EA93	1424	419
쐈	EA06 EA93	1425	417
챠	EA07 EA93	1426	416
윷	EA08 EA93	1427	410
퀵	EA09 EA93	1428	405
맣	EA0A EA93	1429	397
찹	EA00 EA94	1430	396
쟈	EA01 EA94	1431	393
뺐	EA02 EA94	1432	390
멩	EA03 EA94	1433	387
댑	EA04 EA94	1434	386
웜	EA05 EA94	1435	385
괌	EA06 EA94	1436	384
귓	EA07 EA94	1437	381
캅	EA08 EA94	1438	381
돛	EA09 EA94	1439	367
쑨	EA0A EA94	1440	366
샨	EA00 EA95	1441	362
쉘	EA01 EA95	1442	361
쬐	EA02 EA95	1443	361
롄	EA03 EA95	1444	360
헹	EA04 EA95	1445	360
뮈	EA05 EA95	1446	358
뒹	EA06 EA95	1447	357
줏	EA07 EA95	1448	343
웁	EA08 EA95	1449	342
꺽	EA09 EA95	1450	341
꼰	EA0A EA95	1451	341
듦	EA00 EA96	1452	338
맬	EA01 EA96	1453	338
쏙	EA02 EA96	1454	338
텼	EA03 EA96	1455	337
찡	EA04 EA96	1456	336
땜	EA05 EA96	1457	334
껌	EA06 EA96	1458	333
쇳	EA07 EA96	1459	329
앴	EA08 EA96	1460	329
캇	EA09 EA96	1461	329
큽	EA0A EA96	1462	329
훙	EA00 EA97	1463	329
덫	EA01 EA97	1464	328
멱	EA02 EA97	1465	325
튤	EA03 EA97	1466	323
잤	EA04 EA97	1467	321
땔	EA05 EA97	1468	318
솎	EA06 EA97	1469	318
괭	EA07 EA97	1470	314
횃	EA08 EA97	1471	314
깻	EA09 EA97	1472	310
쭤	EA0A EA97	1473	306
듐	EA00 EA98	1474	305
쓱	EA01 EA98	1475	303
녜	EA02 EA98	1476	302
퀼	EA03 EA98	1477	301
갛	EA04 EA98	1478	300
뼛	EA05 EA98	1479	299
젬	EA06 EA98	1480	296
엡	EA07 EA98	1481	292
굣	EA08 EA98	1482	289
앳	EA09 EA98	1483	289
꼿	EA0A EA98	1484	287
쵸	EA00 EA99	1485	287
볏	EA01 EA99	1486	285
뻥	EA02 EA99	1487	285
훅	EA03 EA99	1488	285
꾹	EA04 EA99	1489	284
햅	EA05 EA99	1490	283
뮐	EA06 EA99	1491	281
잰	EA07 EA99	1492	281
챘	EA08 EA99	1493	279
윳	EA09 EA99	1494	276
퍽	EA0A EA99	1495	273
꿉	EA00 EA9A	1496	271
홧	EA01 EA9A	1497	268
굼	EA02 EA9A	1498	264
늉	EA03 EA9A	1499	262
떄	EA04 EA9A	1500	261
쾰	EA05 EA9A	1501	260
힉	EA06 EA9A	1502	255
넝	EA07 EA9A	1503	254
헴	EA08 EA9A	1504	253
콴	EA09 EA9A	1505	252
갉	EA0A EA9A	1506	250
놉	EA00 EA9D	1507	250
닻	EA01 EA9D	1508	248
갠	EA02 EA9D	1509	247
낍	EA03 EA9D	1510	246
챕	EA04 EA9D	1511	245
쫀	EA05 EA9D	1512	244
렝	EA06 EA9D	1513	242
탯	EA07 EA9D	1514	242
엷	EA08 EA9D	1515	237
쫒	EA09 EA9D	1516	237
짭	EA0A EA9D	1517	236
끙	EA00 EA9B	1518	234
빕	EA01 EA9B	1519	234
짰	EA02 EA9B	1520	234
ㅜ	EA03 EA9B	1521	233
슝	EA04 EA9B	1522	233
멎	EA05 EA9B	1523	232
셌	EA06 EA9B	1524	231
댜	EA07 EA9B	1525	230
휼	EA08 EA9B	1526	230
꿍	EA09 EA9B	1527	229
빤	EA0A EA9B	1528	229
쏜	EA00 EA9C	1529	229
쿰	EA01 EA9C	1530	227
힝	EA02 EA9C	1531	227
탉	EA03 EA9C	1532	222
슌	EA04 EA9C	1533	221
밉	EA05 EA9C	1534	218
핥	EA06 EA9C	1535	218
뗏	EA07 EA9C	1536	217
ㅡ	EA08 EA9C	1537	215
넙	EA09 EA9C	1538	210
씰	EA0A EA9C	1539	209
욜	EA00 EA9F	1540	209
찧	EA01 EA9F	1541	209
꿩	EA02 EA9F	1542	208
욤	EA03 EA9F	1543	208
텟	EA04 EA9F	1544	205
껐	EA05 EA9F	1545	202
쳇	EA06 EA9F	1546	202
숴	EA07 EA9F	1547	200
쐬	EA08 EA9F	1548	200
캥	EA09 EA9F	1549	200
쏴	EA0A EA9F	1550	199
꽉	EA00 EAA0	1551	198
뭍	EA01 EAA0	1552	198
뮴	EA02 EAA0	1553	198
뷸	EA03 EAA0	1554	198
쁩	EA04 EAA0	1555	196
맸	EA05 EAA0	1556	195
뇰	EA06 EAA0	1557	191
겅	EA07 EAA0	1558	188
쪄	EA08 EAA0	1559	188
퓌	EA09 EAA0	1560	188
칡	EA0A EAA0	1561	186
폿	EA00 EAA1	1562	184
찝	EA01 EAA1	1563	183
눗	EA02 EAA1	1564	181
펍	EA03 EAA1	1565	181
쥘	EA04 EAA1	1566	180
쿱	EA05 EAA1	1567	180
둣	EA06 EAA1	1568	178
ㅅ	EA07 EAA1	1569	175
꿎	EA08 EAA1	1570	175
왑	EA09 EAA1	1571	175
쌤	EA0A EAA1	1572	174
텄	EA00 EAA2	1573	174
、	EA01 EAA2	1574	169
ㅣ	EA02 EAA2	1575	167
츨	EA03 EAA2	1576	167
쫑	EA04 EAA2	1577	166
솅	EA05 EAA2	1578	165
쌩	EA06 EAA2	1579	165
넵	EA07 EAA2	1580	164
꽈	EA08 EAA2	1581	163
켤	EA09 EAA2	1582	163
넴	EA0A EAA2	1583	162
ㄹ	EA00 EAA3	1584	161
톳	EA01 EAA3	1585	161
ㅁ	EA02 EAA3	1586	160
옇	EA03 EAA3	1587	159
웡	EA04 EAA3	1588	159
쾅	EA05 EAA3	1589	158
웸	EA06 EAA3	1590	156
첵	EA07 EAA3	1591	156
팹	EA08 EAA3	1592	156
긱	EA09 EAA3	1593	155
뱌	EA0A EAA3	1594	155
쥴	EA00 EAA4	1595	155
쌉	EA01 EAA4	1596	154
셍	EA02 EAA4	1597	152
솝	EA03 EAA4	1598	152
컹	EA04 EAA4	1599	151
빳	EA05 EAA4	1600	150
깬	EA06 EAA4	1601	149
튈	EA07 EAA4	1602	147
넜	EA08 EAA4	1603	146
섶	EA09 EAA4	1604	146
쏭	EA0A EAA4	1605	145
펐	EA00 EAA5	1606	145
쭐	EA01 EAA5	1607	144
홑	EA02 EAA5	1608	143
쨍	EA03 EAA5	1609	142
펨	EA04 EAA5	1610	142
숀	EA05 EAA5	1611	141
뀜	EA06 EAA5	1612	140
뺀	EA07 EAA5	1613	139
뎃	EA08 EAA5	1614	138
텡	EA09 EAA5	1615	138
ㅈ	EA0A EAA5	1616	136
쾨	EA00 EAA6	1617	136
뎁	EA01 EAA6	1618	135
쑹	EA02 EAA6	1619	134
뼉	EA03 EAA6	1620	133
뺌	EA04 EAA6	1621	132
씸	EA05 EAA6	1622	132
귈	EA06 EAA6	1623	131
콸	EA07 EAA6	1624	130
잽	EA08 EAA6	1625	128
뉠	EA09 EAA6	1626	125
헵	EA0A EAA6	1627	124
죗	EA00 EAA7	1628	123
퉜	EA01 EAA7	1629	122
띵	EA02 EAA7	1630	121
캬	EA03 EAA7	1631	121
곪	EA04 EAA7	1632	120
묽	EA05 EAA7	1633	118
뵐	EA06 EAA7	1634	118
햐	EA07 EAA7	1635	118
꽹	EA08 EAA7	1636	117
놋	EA09 EAA7	1637	115
떫	EA0A EAA7	1638	114
믐	EA00 EAA8	1639	114
ㅂ	EA01 EAA8	1640	113
뷴	EA02 EAA8	1641	113
짢	EA03 EAA8	1642	113
볜	EA04 EAA8	1643	112
푯	EA05 EAA8	1644	112
갬	EA06 EAA8	1645	111
믄	EA07 EAA8	1646	110
툇	EA08 EAA8	1647	109
겊	EA09 EAA8	1648	108
윕	EA0A EAA8	1649	108
갗	EA00 EAA9	1650	107
챤	EA01 EAA9	1651	105
헉	EA02 EAA9	1652	105
냑	EA03 EAA9	1653	104
딨	EA04 EAA9	1654	104
뙤	EA05 EAA9	1655	104
벧	EA06 EAA9	1656	104
앎	EA07 EAA9	1657	104
됬	EA08 EAA9	1658	103
긔	EA09 EAA9	1659	102
봬	EA0A EAA9	1660	102
켑	EA00 EAAA	1661	101
뮨	EA01 EAAA	1662	99
삯	EA02 EAAA	1663	98
헀	EA03 EAAA	1664	98
뺄	EA04 EAAA	1665	97
〔	EA05 EAAA	1666	96
뻬	EA06 EAAA	1667	96
겋	EA07 EAAA	1668	95
쩨	EA08 EAAA	1669	95
땋	EA09 EAAA	1670	94
뜀	EA0A EAAA	1671	94
멓	EA00 EAAB	1672	93
뗀	EA01 EAAB	1673	92
쟝	EA02 EAAB	1674	92
뛸	EA03 EAAB	1675	91
룀	EA04 EAAB	1676	91
뼘	EA05 EAAB	1677	91
숑	EA06 EAAB	1678	91
곗	EA07 EAAB	1679	90
엾	EA08 EAAB	1680	90
냘	EA09 EAAB	1681	89
륄	EA0A EAAB	1682	89
쎈	EA00 EAAC	1683	89
쪘	EA01 EAAC	1684	89
겜	EA02 EAAC	1685	88
깽	EA03 EAAC	1686	88
먀	EA04 EAAC	1687	84
뭣	EA05 EAAC	1688	84
옙	EA06 EAAC	1689	84
좡	EA07 EAAC	1690	84
혓	EA08 EAAC	1691	84
〕	EA09 EAAC	1692	83
빻	EA0A EAAC	1693	83
퓸	EA00 EAAD	1694	83
쌔	EA01 EAAD	1695	82
훠	EA02 EAAD	1696	81
쩜	EA03 EAAD	1697	80
떵	EA04 EAAD	1698	79
죤	EA05 EAAD	1699	78
겄	EA06 EAAD	1700	77
꾜	EA07 EAAD	1701	77
냔	EA08 EAAD	1702	77
쇤	EA09 EAAD	1703	77
쉑	EA0A EAAD	1704	77
슥	EA00 EAAE	1705	76
옭	EA01 EAAE	1706	76
쭙	EA02 EAAE	1707	76
휜	EA03 EAAE	1708	76
ㅊ	EA04 EAAE	1709	75
셤	EA05 EAAE	1710	75
휀	EA06 EAAE	1711	75
낑	EA07 EAAE	1712	74
샥	EA08 EAAE	1713	74
휑	EA09 EAAE	1714	74
귐	EA0A EAAE	1715	73
픕	EA00 EAAF	1716	73
륀	EA01 EAAF	1717	72
깟	EA02 EAAF	1718	71
꼐	EA03 EAAF	1719	71
욥	EA04 EAAF	1720	71
헙	EA05 EAAF	1721	71
걔	EA06 EAAF	1722	70
낟	EA07 EAAF	1723	69
뢴	EA08 EAAF	1724	68
윰	EA09 EAAF	1725	68
쨩	EA0A EAAF	1726	68
뵤	EA00 EAB0	1727	67
쳄	EA01 EAB0	1728	67
킁	EA02 EAB0	1729	67
。	EA03 EAB0	1730	66
됭	EA04 EAB0	1731	65
뭡	EA05 EAB0	1732	65
쎌	EA06 EAB0	1733	65
펏	EA07 EAB0	1734	65
갹	EA08 EAB0	1735	64
솽	EA09 EAB0	1736	64
읜	EA0A EAB0	1737	64
돝	EA00 EAB2	1738	62
랖	EA01 EAB2	1739	62
푀	EA02 EAB2	1740	62
껀	EA03 EAB2	1741	61
샜	EA04 EAB2	1742	61
젱	EA05 EAB2	1743	61
곯	EA06 EAB2	1744	60
껫	EA07 EAB2	1745	60
얍	EA08 EAB2	1746	59
쥰	EA09 EAB2	1747	59
댠	EA0A EAB2	1748	58
똬	EA00 EAB4	1749	58
렜	EA01 EAB4	1750	58
벰	EA02 EAB4	1751	58
셩	EA03 EAB4	1752	58
쟤	EA04 EAB4	1753	58
띕	EA05 EAB4	1754	57
흄	EA06 EAB4	1755	57
ㅉ	EA07 EAB4	1756	56
탸	EA08 EAB4	1757	56
냠	EA09 EAB4	1758	55
섐	EA0A EAB4	1759	55
덖	EA00 EAB5	1760	54
뿅	EA01 EAB5	1761	54
쌕	EA02 EAB5	1762	54
쾃	EA03 EAB5	1763	54
멥	EA04 EAB5	1764	53
붇	EA05 EAB5	1765	52
넒	EA06 EAB5	1766	51
뤽	EA07 EAB5	1767	51
묀	EA08 EAB5	1768	51
젋	EA09 EAB5	1769	51
쨋	EA0A EAB5	1770	51
찿	EA00 EAB6	1771	51
힛	EA01 EAB6	1772	50
뱁	EA02 EAB6	1773	49
뽁	EA03 EAB6	1774	49
쳉	EA04 EAB6	1775	49
휙	EA05 EAB6	1776	49
뉼	EA06 EAB6	1777	48
퇀	EA07 EAB6	1778	48
뎬	EA08 EAB6	1779	47
쭝	EA09 EAB6	1780	47
츤	EA0A EAB6	1781	47
풂	EA00 EAB8	1782	47
ㅍ	EA01 EAB8	1783	45
괵	EA02 EAB8	1784	44
쑈	EA03 EAB8	1785	44
쿈	EA04 EAB8	1786	44
휨	EA05 EAB8	1787	44
눙	EA06 EAB8	1788	43
랸	EA07 EAB8	1789	43
쉈	EA08 EAB8	1790	43
뵀	EA09 EAB8	1791	42
쉔	EA0A EAB8	1792	42
캑	EA00 EAB9	1793	42
갰	EA01 EAB9	1794	41
뀝	EA02 EAB9	1795	41
팃	EA03 EAB9	1796	41
괸	EA04 EAB9	1797	40
뉩	EA05 EAB9	1798	40
돤	EA06 EAB9	1799	40
뜹	EA07 EAB9	1800	40
맟	EA08 EAB9	1801	40
뭅	EA09 EAB9	1802	40
쳔	EA0A EAB9	1803	40
꽥	EA00 EABA	1804	39
췬	EA01 EABA	1805	39
땃	EA02 EABA	1806	38
솨	EA03 EABA	1807	38
촹	EA04 EABA	1808	38
〃	EA05 EABA	1809	37
듄	EA06 EABA	1810	37
묄	EA07 EABA	1811	37
뿡	EA08 EABA	1812	37
웻	EA09 EABA	1813	37
쟀	EA0A EABA	1814	37
끕	EA00 EABB	1815	36
뎡	EA01 EABB	1816	36
븀	EA02 EABB	1817	36
줴	EA03 EABB	1818	36
켕	EA04 EABB	1819	36
쾡	EA05 EABB	1820	36
뎐	EA06 EABB	1821	35
돠	EA07 EABB	1822	35
뷜	EA08 EABB	1823	35
삵	EA09 EABB	1824	35
샙	EA0A EABB	1825	35
욧	EA00 EABC	1826	35
톺	EA01 EABC	1827	35
긷	EA02 EABC	1828	34
섦	EA03 EABC	1829	34
좆	EA04 EABC	1830	34
짹	EA05 EABC	1831	34
츈	EA06 EABC	1832	34
뗄	EA07 EABC	1833	33
웩	EA08 EABC	1834	33
